name1,name2,street1,street2,city,state,zip,phone,intake1,intake2,intake1a,intake2a,service_code_info,latitude,longitude,GEOID,STATE,COUNTY,TRACT,BLOCK
Norfolk Community Services Board,Central Business Park Center,7447 Central Business Park Drive,,Norfolk,VA,23513,757-756-5600,,757-756-5619,,,SA MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH TRIFL ARIPI ASENA BREXP CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA NSC ANTPYCH * CBT CFT GT IDD IPT TELE AIM * CIT PEON PEOFF * LCCG * CLF CMHG CSBG MC MD OSF PI SCJJ SF SI SMHA SWFS * SS * TAY SE VET ADM MF CJ CO ALZ SMI * STU * MST LABT * HS PEER * TCC * SMPD * YAD ADLT SNR * AH * VPPD * ACT CDM COOT DEC FPSY ICM IMR SH CM IPC SPS,36.8914,-76.2396,517100060001015,51,710,006000,1015
Norfolk Community Services Board,Tidewater Drive Center,7460 Tidewater Drive,,Norfolk,VA,23505,757-756-5600,,,,,SA MH SUMH * OP * CMHC * CBT CFT DBT GT IDD IPT TELE * CIT PEON PEOFF WI * LCCG * CLF CMHG CSBG MC MD OSF PI SCJJ SF SI SMHA SWFS * SS * CJ CO HV TRMA PTSD SMI * STU * LABT * PEER * SMPD * YAD ADLT SNR * AH * VPPD * COOT FPSY CM SPS,36.9168,-76.2875,517100013002009,51,710,001300,2009
Health Connect America,,616 Park Avenue NW,,Norton,VA,24273,276-644-7690,,,,,SA MH SUMH * OP * OMH * NSC ANTPYCH * CBT CFT DBT EMDR GT IDD IPT TELE * PVTP * MD PI SCJJ SF SMHA SWFS * SS * CJ CO SED * STU * PEER * TCC * SMOP * CHLD YAD ADLT SNR * VAPP * COOT FPSY TPC SPS ES,36.9378,-82.6249,517209601002028,51,720,960100,2028
Eastern Shore Behavioral Hlthcare Ctr,,19056 Greenbush Road,,Parksley,VA,23421,757-665-1260,,757-442-7707 x100,,,SA MH SUMH * OP * OMH * HALOP ARIPI CLOZA OLANZ OLANZF PALIP QUETI RISPE NRT NSC ANTPYCH * CBT CFT DBT GT IDD IPT TELE * CIT WI * LCCG * CMHG MC MD MI PI SF SMHA * SS * TAY SE VET CJ CO DV TRMA TBI ALZ PEFP PTSD SED SMI * STU * MST * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT PRS CM SPS,37.7744,-75.6386,510010904021027,51,001,090402,1027
New River Valley Community Services,Giles Clinic,705 Wenonah Avenue,,Pearisburg,VA,24134,540-921-2238,540-961-8400,,,,SA MH SUMH * OP * OMH * ANTPYCH * CBT CFT DBT GT IDD IPT TELE * CIT PEOFF * LCCG * CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF * SS * CJ TRMA PTSD SED SMI * STU * TCC * SMPD * CHLD YAD ADLT SNR * AH * VPPD * COOT FPSY IMR CM SPS,37.3041,-80.7267,510719304001008,51,071,930400,1008
Family Preservation Services,Duffield Regional office,109 North Main Street,,Pennington Gap,VA,24277,276-546-3330,,,,,SA MH SUMH * OP * OMH * AT CBT CFT DBT IPT * PVTP * CLF CSBG MD PI SCJJ SF SI SMHA SWFS * TAY TRMA PTSD SED SMI * STU * TCC * SMPD * CHLD YAD ADLT SNR * VPPD * DEC FPSY SPS,36.7508,-83.0223,511059503012030,51,105,950301,2030
SaVida Health,Pennington Gap,127 Healthcare Drive,Suites RC and 4,Pennington Gap,VA,24277,276-295-0701,,,,,SA MH SUMH * OP * OMH * ANTPYCH * CBT IDD IPT TELE * PVTP * MC MD MI PI SCJJ SF SI VAF * SS * CO * HIVT HBT HCT LABT * PEER * TCC * SMON * YAD ADLT SNR * VAPN * AOT COOT ICM IMR CM ES,36.7508,-83.0223,511059503012030,51,105,950301,2030
District 19 Community Services Board,Child and Adolescent Division,20 West Bank Street,Suite 5,Petersburg,VA,23803,804-862-8002,804-862-8008,,,,SA MH SUMH * OP * OMH * CLOZA RISPE ANTPYCH * CBT GT IDD IPT TELE * CIT PEON PEOFF WI * LCCG * CLF CMHG MC MD OSF PI SCJJ SF SI SMHA SWFS * CO SED * PEER * TCC * SMPD * CHLD * AH * VPPD * FPSY SEMP CM SPS ES,37.2123,-77.4814,510538403004000,51,053,840300,4000
Dept of Behavioral Healthcare Services,SA Outpatient Treatment Services,1811 King Street,,Portsmouth,VA,23704,757-393-8618 x8031,757-393-5357,,,,SA MH SUMH * OP * OMH * ARIPI BREXP CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT GT IDD IPT TELE * CIT PEON PEOFF * LCCG * FQHC * CMHG CSBG MC MD OSF PI SF SI * PA SS * CJ CO TRMA SED SMI * STU * MST LABT * HS PEER * SMPD * CHLD YAD ADLT SNR * AH * VPPD * ACT FPSY PRS SH VRS CM IPC SPS ES,36.8298,-76.3146,517402118001000,51,740,211800,1000
Harbor Point Behavioral Health Center,,301 Fort Lane,,Portsmouth,VA,23704,757-393-0061,757-391-5927,757-391-5940,,,MH SUMH * RES * RTCC * ANTPYCH * AT CBT CFT DBT EMDR GT IPT * PVTP * CLF MD MI OSF PI SCJJ SEF SF SMHA SWFS * GL MF CJ CO TRMA PTSD SED * STU * MST LABT * SMON * CHLD * VAPN * CDM COOT DEC FPSY CM IPC SPS ES,36.8298,-76.3146,517402118001000,51,740,211800,1000
Family Preservation Services,Cedar Bluff Office,220 Clay Drive,,Pounding Mill,VA,24637,276-963-3606,,,,,SA MH SUMH * OP * CMHC * CBT CFT DBT GT IPT TELE * PVTP * CLF CMHG CSBG MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE CO TRMA PTSD SED SMI * STU * TCC * SMPD * CHLD YAD ADLT SNR * VPPD * COOT FPSY TPC SPS,37.0596,-81.7301,511850206004045,51,185,020600,4045
Goochland Powhatan Community Services,Powhatan Village Building,3910 Old Buckingham Road,,Powhatan,VA,23139,804-598-2200,,804-556-5400,,,SA MH SUMH * OP * CMHC * ANTPYCH * CBT DBT GT IDD IPT TELE * CIT PEON PEOFF WI * LCCG * CLF CMHG MC MD MI OSF PI SF SI SMHA SWFS * PA SS * TAY SED SMI * STU * MST LABT * PEER * TCC * SMPD * CHLD YAD ADLT SNR * AH * VPPD * AOT COOT PRS CM IPC SPS,37.5421,-77.9189,511455002021020,51,145,500202,1020
District 19 Community Services Board,Hopewell Prince George Csl Services,4910 Prince George Drive,,Prince George,VA,23875,804-541-8660,,,,,SA MH SUMH * OP * OMH * CHLOR FLUPH HALOP ARIPI ASENA CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ANTPYCH * TELE * CIT PEON PEOFF WI * LCCG * CLF CMHG MC MD OSF PI SCJJ SF SI SMHA SWFS * CO * PEER * SMPD * CHLD YAD ADLT SNR * AH * VPPD * CM SPS,37.2333,-77.2747,511498503014015,51,149,850301,4015
Henrico Charles City,New Kent Mental Health,9403 Pocahontas Trail,Suite A,Providence Forge,VA,23140,804-727-8920,804-727-8515,,,,SA MH SUMH * OP * CMHC * CHLOR FLUPH HALOP ARIPI BREXP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT GT IDD IPT TELE AIM * CIT PEON PEOFF * LCCG * CLF CMHG CSBG MC MD MI OSF PI SF SMHA * PA * CO * STU * HS * SMPD * CHLD YAD ADLT SNR * AH * VAPP * COOT FPSY CM SPS,37.4418,-77.0436,511277003011020,51,127,700301,1020
LewisGale Hospital Pulaski,Transitions Behavioral Health,2400 Lee Highway,,Pulaski,VA,24301,540-440-4433,,,,,SA MH SUMH * HI * IPSY * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CFT ECT GT IPT * PEON * PVTP * MC MD MI PI SF * SMI * STU * HIVT STDT TBS MST LABT * TCC * SMON * YAD ADLT SNR * AH * VAPN * SPS,37.0567,-80.771,511552102011006,51,155,210201,1006
New River Valley Community Services,Pulaski Center,327 North Washington Avenue,,Pulaski,VA,24301,540-994-5023,540-961-8400,,,,SA MH SUMH * OP * OMH * ANTPYCH * CBT CFT DBT GT IDD IPT TELE * CIT PEOFF * LCCG * CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF * SS * CJ TRMA PTSD SED SMI * STU * TCC * SMPD * CHLD YAD ADLT SNR * AH * VPPD * COOT FPSY IMR PRS CM SPS,37.0567,-80.771,511552102011006,51,155,210201,1006
New River Valley Community Services,Melanie Adkins,401 West Main Street,,Radford,VA,24141,540-838-8000,,,,,SA MH SUMH * OP * CBHC * ANTPYCH * CBT CFT DBT GT IDD IPT TELE * CIT PEON PEOFF WI * LCCG * CLF CMHG CSBG MC MD MI PI SCJJ SF SI SMHA SWFS VAF * SS * CJ TRMA PTSD SED SMI * STU * MST * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY IMR PRS CM IPC SPS,37.1197,-80.5565,517500102011014,51,750,010201,1014
New River Valley Community Services,New Horizons Crisis Stabilization,- - -,,Radford,VA,24141,540-831-5916,540-961-8400,540-961-8300,,,SA MH SUMH * RES * RTCA * ARIPI OLANZ QUETI RISPE ZIPRA NRT ANTPYCH * AT CBT DBT GT IPT * CIT PEON PEOFF * LCCG * CMHG MC MD OSF PI SF SMHA * SS * CO SMI * STU * HS PEER * SMON * YAD ADLT SNR * AH * VAPN * FPSY CM SPS ES,37.1197,-80.5565,517500102011014,51,750,010201,1014
Archstone Counseling and Treatment,,1007 Peachtree Boulevard,,Richmond,VA,23226,804-288-1788,,,,,SA MH * OP * OMH * ANTPYCH * EMDR IDD IPT TELE * PVTP * MHC * MD PI SF SMHA * SMPD * YAD ADLT SNR * VPPD * COOT,37.5825,-77.5197,517600505001033,51,760,050500,1033
ChildSavers,Memorial Child Guidance Clinic,200 North 22nd Street,,Richmond,VA,23223,804-644-9590,,,,,MH * OP * OMH * AT CBT CFT DBT GT IPT TELE * PVTN * CLF CMHG CSBG FG MD MI OSF PI PCF SF SI SMHA SWFS * TRMA PTSD * SMOP * CHLD YAD ADLT * SP * VAPP * FPSY,37.5477,-77.3948,510872011041023,51,087,201104,1023
Henrico Area Mental Health and,Developmental Services,3908 9 Mile Road,,Richmond,VA,23223,804-727-8515,,,,,SA MH SUMH * OP * CMHC * CHLOR FLUPH HALOP ARIPI BREXP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT EMDR GT IDD IPT TELE AIM * CIT PEON PEOFF WI * LCCG * CLF CMHG CSBG MC MD MI OSF PI SF SMHA * PA * TAY SE CO PEFP SED SMI * STU * HIVT STDT TBS MST HBT HCT LABT * HS PEER * TCC * SMPD * CHLD YAD ADLT SNR * AH * VAPP * ACT COOT ICM PRS SEMP VRS CM IPC SPS ES,37.5477,-77.3948,510872011041023,51,087,201104,1023
Leaders for Life,,530 East Main Street,Suite 410,Richmond,VA,23219,804-477-6137,,,,,MH SUMH * CMHC * IPT * CIT PEOFF * PVTP * MHC * MD PI * HS * SMOP * CHLD YAD ADLT SNR * VAPP * ICM,37.5463,-77.4378,517600302004004,51,760,030200,4004
Richmond Behavioral Health Authority,,107 South 5th Street,,Richmond,VA,23219,804-819-4000,,804-241-9621,,,SA MH SUMH * OP PHDT RES * CBHC ORES * FLUPH HALOP LOXAP PERPH THIOT THIOR ARIPI CLOZA OLANZ OLANZF QUETI RISPE NRT ANTPYCH * CBT CFT DBT EMDR GT IDD IPT TELE * CIT PEON PEOFF WI * LCCG * CLF CMHG CSBG MC MD OSF SCJJ SF SMHA SWFS * SS * VET ADM MF CJ CO HV SED SMI * STU * HS PEER * TCC * SMPD * CHLD YAD ADLT SNR * SP * VPPD * ACT CDM DEC FPSY ICM IMR SH CM IPC SPS,37.5463,-77.4378,517600302004004,51,760,030200,4004
Saint Josephs Villa,Crisis Stabilization Unit,8000 Brook Road,Seton House,Richmond,VA,23227,804-553-3200,804-874-9119,,,,MH * RES * RTCC * AT CBT CFT DBT GT IPT * PEOFF * PVTN * CLF MD PCF * PA * GL TRMA PTSD SED * SMON * CHLD * AH * VAPN,37.6247,-77.4351,510872009042027,51,087,200904,2027
United Methodist Family Services,Child and Family Healing Center,3900 West Broad Street,,Richmond,VA,23230,804-353-4461 x1100,855-275-8637,,,,SA MH SUMH * RES * RTCC * RISPE ANTPYCH * AT CBT CFT DBT GT IDD IPT TELE * PVTN * CLF MD OSF PI SCJJ SEF SI SMHA SWFS * GL CJ TRMA PTSD SED * STU * TBS * TCC * SMON * CHLD * VAPN * COOT DEC FPSY PRS CM SPS ES,37.5921,-77.4952,510872005012008,51,087,200501,2008
Blue Ridge Behavioral Healthcare,,611 McDowell Avenue NW,,Roanoke,VA,24016,540-266-9200,540-343-3007,,,,SA MH SUMH * OP PHDT * OMH * CHLOR FLUPH HALOP LOXAP PERPH ARIPI BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * CBT CFT DBT EMDR GT IDD IPT TELE AIM * CIT PEON PEOFF * LCCG * CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA VAF * PA SS * VET ADM MF CJ CO HV TRMA PEFP PTSD SMI * STU * MST * HS PEER * TCC * SMPD * YAD ADLT SNR * AH * VPPD * COOT SH CM IPC SPS,37.2704,-79.9535,517700011002023,51,770,001100,2023
Blue Ridge Behavioral Healthcare,Child Youth and Family Services,1315 Franklin Road SW,,Roanoke,VA,24016,540-981-1102,,,,,SA MH SUMH * OP * OMH * OLANZ RISPE ANTPYCH * AT CBT CFT DBT EMDR GT IDD IPT TELE * LCCG * CLF CMHG MC MD MI PI SCJJ SEF SF SMHA SWFS * PA SS * TAY GL MF CJ CO TRMA PTSD SED SMI * SMON * CHLD YAD * SP * VAPN * COOT FPSY ICM SEMP VRS CM SPS,37.2704,-79.9535,517700011002023,51,770,001100,2023
Blue Ridge Behavioral Healthcare,Rita J Gliniecki Recovery Center,3003 Hollins Road NE,,Roanoke,VA,24012,540-344-6208,,,,,SA MH SUMH * RES * RTCA * CHLOR FLUPH LOXAP PERPH ARIPI ASENA BREXP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT ANTPYCH * AT CBT DBT GT IDD IPT * CIT * LCCG * CLF MC MD MI OSF PI SF SMHA * PA SS * SMI * STU * PEER * SMON * YAD ADLT SNR * SP * VAPN * DEC SPS,37.3029,-79.9322,517700005004014,51,770,000500,4014
EHS Roanoke,Corporate,601 Campbell Avenue SW,,Roanoke,VA,24016,540-339-9195,540-793-4678,,,,SA MH SUMH * OP PHDT * OMH * CBT CFT DBT GT IDD IPT TELE * PVTP * MD PI SF * SE CO TRMA PTSD SMI * HS * SMPD * YAD ADLT SNR * VPPD * SPS ES,37.2704,-79.9535,517700011002023,51,770,001100,2023
Family Service of Roanoke Valley,,360 Campbell Avenue SW,,Roanoke,VA,24016,540-795-4670,540-795-4653,,,,MH * OP * OMH * AT CBT CRT CFT EMDR GT IPT TELE * PVTN * CLF MC MD MI OSF PI SCJJ SF SI SMHA SWFS * SS * TAY SE GL DV TRMA ALZ PTSD SED SMI * PEER * SMON * CHLD YAD ADLT SNR * AH SP * VAPN * COOT PRS ES,37.2704,-79.9535,517700011002023,51,770,001100,2023
Intercept True North Health Clinic,,5673 Airport Road,,Roanoke,VA,24012,540-523-8080 x1,,,,,SA MH SUMH * OP * OMH * NRT NSC * CBT CFT DBT GT IDD IPT TELE * CIT * PVTP * CLF MC MD PI SF * CO * STU * MST * PEER * TCC * SMPD * CHLD YAD ADLT SNR * VPPD * COOT FPSY TPC CM SPS,37.3029,-79.9322,517700005004014,51,770,000500,4014
Spero Health,Roanoke,2502 Broadway Avenue SW,,Roanoke,VA,24014,540-329-5325,,,,,SA MH * OP * NRT NSC * GT IDD IPT TELE * PVTP * MC MD PI * SE GL CO HV DV TRMA PED SMI * STU * HIVT STDT HBT HCT * PEER * TCC * SMPD * YAD ADLT SNR * VPPD * COOT CM SPS,37.2327,-79.9463,517700028002018,51,770,002800,2018
Piedmont Community Services,Franklin County Satellite Clinic,30 Technology Drive,,Rocky Mount,VA,24151,540-483-0582,,540-483-5044,,,SA MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ANTPYCH * CBT GT IDD IPT TELE * CIT PEON PEOFF WI * LCCG * CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SMHA SWFS * PA SS * TRMA PTSD SED * STU * TBS MST * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT CM SPS,36.9891,-79.884,510670208013000,51,067,020801,3000
Piedmont Community Services,Horizons Day Treatment Program,- - -,,Rocky Mount,VA,24151,540-483-7818,,,,,MH SUMH * OP * AT * PVTN * CMHG MD SF SMHA * SS * SMI * PEER * SMPD * YAD ADLT SNR * VPPD * DEC PRS,36.9891,-79.884,510670208013000,51,067,020801,3000
Rappahannock Area Comm Servs Board,Caroline clinic,19254 Rogers Clark Boulevard,,Ruther Glen,VA,22546,804-633-9997,540-373-3223,,,,SA MH SUMH * OP * OMH * GT IDD IPT TELE AIM * CIT PEOFF * LCCG * MHC * CMHG MC MD PI SF SI * PEER * SMON * CHLD YAD ADLT SNR * VAPN * ACT COOT PRS CM,37.9451,-77.4714,510330305031060,51,033,030503,1060
LewisGale,Behavioral Health,1902 Braeburn Drive,,Salem,VA,24153,540-772-2801,800-541-9992,540-776-1100,,,SA MH SUMH * HI OP PHDT * IPSY * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CFT ECT GT IPT * PEON * PVTP * MC MD MI PI SF * SED SMI * STU * MST LABT * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * SPS,37.2853,-80.0692,517750103004023,51,775,010300,4023
Veterans Affairs Medical Center,Mental Health Service,1970 Roanoke Boulevard,,Salem,VA,24153,540-982-2463 x2515,540-982-2463 x2089,,,,SA MH SUMH * HI OP RES * VAHC * CHLOR FLUPH HALOP PERPH THIOT TRIFL ARIPI BREXP CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CFT DBT ECT GT IDD IPT TELE AIM * CIT PEON WI * FED VAMC * MI PI SF VAF * SE GL VET ADM MF CO HV TRMA TBI ALZ PTSD SMI * STU * MST LABT * HS PEER * TCC * SMON * YAD ADLT SNR * AH * VAPN * ACT CDM DEC FPSY ICM IMR PRS SEMP SH VRS CM IPC SPS ES,37.2853,-80.0692,517750103004023,51,775,010300,4023
Western Tidewater Community Services,Smithfield Service Center,1801 South Church Street,,Smithfield,VA,23430,757-357-7458,757-758-5106,,,,SA MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * CBT CFT EMDR GT IDD IPT TELE AIM * CIT PEON PEOFF * LCCG * CLF CMHG CSBG MC MD MI PI SCJJ SF SI SMHA SWFS VAF * SS * TAY SE GL VET ADM MF CJ CO HV DV TRMA PTSD SED SMI * STU * HIVT STDT TBS MST HBT HCT LABT * PEER * TCC * SMPD * CHLD YAD ADLT SNR * AH * VAPP * FPSY CM SPS,36.9811,-76.6368,510932801053002,51,093,280105,3002
Sentara Halifax Behavioral Health,,504 Wilborn Avenue,,South Boston,VA,24592,434-517-3651,,434-517-3652,,,SA MH SUMH * OP PHDT * OMH * CBT CFT DBT GT IDD IPT TELE * PVTN * CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF * SMON * CHLD YAD ADLT SNR * VAPN * COOT DEC FPSY IMR ES,36.6963,-78.9188,510839306021047,51,083,930602,1047
Southside Behavioral Health,Halifax County,424 Hamilton Boulevard,,South Boston,VA,24592,434-572-2936,,,,,SA MH SUMH * OP * OMH * CHLOR HALOP PERPH ASENA BREXP CARIP CLOZA LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ANTPYCH * CFT GT IDD IPT TELE AIM * CIT PEON PEOFF WI * LCCG * CLF CMHG CSBG MC MD MI OSF PI SF SI SMHA SWFS * PA SS * TAY CJ CO SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT CM,36.6963,-78.9188,510839306021047,51,083,930602,1047
Rappahannock Area Comm Servs Board,Spotsylvania Clinic,7424 Brock Road,,Spotsylvania,VA,22553,540-582-3980,540-373-3223,,,,SA MH SUMH * OP * OMH * GT IDD IPT TELE AIM * CIT PEOFF * LCCG * MHC * CMHG MC MD PI SF SI * PEER * SMON * CHLD YAD ADLT SNR * VAPN * ACT COOT PRS CM,38.271,-77.6447,511770201042010,51,177,020104,2010
Multicultural Clinical Center,,6563 Edsall Road,,Springfield,VA,22151,703-354-0000 x109,703-354-0000 x113,,,,SA MH SUMH * OP * OMH * AT CBT CRT CFT GT IPT TELE * PVTP * MHC * CLF MD OSF SCJJ SEF SF SWFS * SS * TAY CO * SMOP * CHLD YAD ADLT SNR * SP FX * F4 F25 F28 F36 F47 F67 * VAPP * AOT COOT FPSY,38.8029,-77.2116,510594305001003,51,059,430500,1003
Rappahannock Area Comm Servs Board,Stafford Clinic,15 Hope Road,,Stafford,VA,22554,540-373-6876,540-659-2725,,,,SA MH SUMH * OP * OMH * GT IDD IPT TELE AIM * CIT PEOFF * LCCG * MHC * CMHG MC MD PI SF SI * PEER * SMON * CHLD YAD ADLT SNR * VAPN * ACT COOT PRS CM,38.4586,-77.4306,511790102122011,51,179,010212,2011
Valley Community Services Board,,85 Sangers Lane,,Staunton,VA,24401,540-887-3200,,,,,SA MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH THIOT TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * CBT CFT EMDR GT IDD IPT TELE AIM * CIT PEON * LCCG * CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS * SS * CO TRMA PTSD SMI * STU * STDT TBS MST HBT HCT LABT * HS PEER * SMON * CHLD YAD ADLT SNR * AH * VPPD * ACT COOT FPSY ICM PRS SH CM SPS,38.1574,-79.0651,517900005003005,51,790,000500,3005
Health Connect America,,- - -,,Sterling,VA,20165,703-994-4809,,,,,SA MH SUMH * OP * OMH * ANTPYCH * CBT CFT DBT GT IDD IPT TELE * PVTP * CLF CMHG MD OSF PI SCJJ SEF SF SMHA SWFS VAF * PEER * SMPD * CHLD YAD ADLT SNR * SP * VPPD * COOT FPSY TPC SPS,39.0472,-77.3866,511076112061018,51,107,611206,1018
Health Connect America,,14 Pidgeon Hill Drive,Suite 220,Sterling,VA,20165,703-994-4809,,,,,SA MH SUMH * OP * OMH * ANTPYCH * CBT CFT DBT IDD IPT TELE * PVTP * CLF CMHG MD OSF PI SCJJ SEF SF SMHA SWFS VAF * SED * PEER * SMPD * CHLD YAD ADLT SNR * SP * VPPD * COOT FPSY TPC SPS,39.0472,-77.3866,511076112061018,51,107,611206,1018
Loudoun County Mental Health Center,,21641 Ridgetop Circle,Suite 210,Sterling,VA,20166,703-771-5100,703-771-5155,,,,SA MH SUMH * OP * CMHC * CHLOR FLUPH HALOP PERPH ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT GT IDD IPT TELE * CIT PEON PEOFF WI * LCCG * CLF CMHG CSBG FG MC MD OSF SCJJ SEF SF SI SMHA SWFS * PA SS * TAY VET ADM CJ CO TRMA PEFP PTSD SED SMI * STU * MST LABT * PEER * TCC * SMPD * CHLD YAD ADLT SNR * AH SP * VPPD * ACT CDM COOT DEC FPSY ICM IMR CM IPC SPS,38.9814,-77.4723,511079801001009,51,107,980100,1009
Piedmont Community Services,Patrick County Satellite Clinic,22280 Jeb Stuart Highway,,Stuart,VA,24171,276-694-4361 x104,276-694-4361,276-694-4570,,,SA MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ANTPYCH * CBT GT IDD IPT TELE * CIT PEON PEOFF WI * LCCG * CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SMHA SWFS * PA SS * TRMA PTSD SED * STU * TBS MST * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT CM SPS,36.6517,-80.2392,511410303022012,51,141,030302,2012
Western Tidewater Community Services,Saratoga,135 South Saratoga Street,,Suffolk,VA,23434,757-935-5160,757-758-5106,,,,SA MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * CBT CFT GT IDD IPT TELE AIM * CIT PEON PEOFF * LCCG * CLF CMHG CSBG MC MD MI PI SCJJ SF SI SMHA SWFS VAF * SS * TAY SE GL VET ADM MF CJ CO HV DV TRMA PEFP PTSD SED SMI * STU * HIVT STDT TBS MST LABT * PEER * TCC * SMPD * CHLD YAD ADLT SNR * AH * VAPP * ACT COOT FPSY CM SPS,36.7304,-76.5931,518000653022003,51,800,065302,2003
Western Tidewater Community Services,Suffolk Service Center,1000 Commercial Lane,,Suffolk,VA,23434,757-942-1069,757-758-5106,,,,SA MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CFT GT IDD IPT TELE AIM * CIT PEON PEOFF * LCCG * CLF CMHG CSBG MC MD MI PI SCJJ SF SI SMHA SWFS VAF * SS * TAY SE GL VET ADM MF CJ CO HV DV TRMA TBI PTSD SED SMI * STU * HIVT STDT TBS MST HBT HCT LABT * HS PEER * TCC * SMPD * CHLD YAD ADLT SNR * AH * VAPP * ACT COOT FPSY SH CM SPS,36.7304,-76.5931,518000653022003,51,800,065302,2003
Master Center for Addiction Medicine,,289 Hospital Road,,Tappahannock,VA,22560,804-315-3135,,,,,SA MH * OP * OMH * NSC * CBT CFT DBT GT IDD IPT TELE * PVTP * MHC * MC MD MI PI SF * CO * PEER * TCC * SMPD * YAD ADLT SNR * VPPD * COOT FPSY CM,37.9146,-76.9125,510579507001014,51,057,950700,1014
Middle Peninsula/Northern Neck CSB,Essex Counseling Center,330 Hospital Road,,Tappahannock,VA,22560,804-333-3671,,,,,SA MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PROCH THIOT THIOR ARIPI ASENA CARIP CLOZA OLANZ OLANZF PALIP QUETI RISPE ZIPRA NSC ANTPYCH * AT CBT CFT DBT EMDR GT IDD IPT TELE * CIT PEON PEOFF WI * PVTN * CLF CMHG CSBG FG MC MD MI OSF PI PCF SCJJ SEF SF SI SMHA SWFS VAF * SS * SE CJ CO SMI * STU * TBS MST * HS PEER * TCC * SMPD * CHLD YAD ADLT SNR * AH * VPPD * COOT FPSY PRS SEMP SH VRS CM SPS,37.9146,-76.9125,510579507001014,51,057,950700,1014
