name1,name2,street1,street2,city,state,zip,phone,intake1,intake2,intake1a,intake2a,service_code_info,latitude,longitude
Tri County Community Mental Health Ctr,Marlboro County Clinic,1035 Cheraw Street,,Bennettsville,SC,29512,843-454-0841,,833-364-2274,,,MH SUMH * OP * CMHC * ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CMHG MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL CJ CO TRMA PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS,34.6255000000,-79.6898000000
Santee/Wateree Mental Health Center,Lee County Clinic,134 East Church Street,,Bishopville,SC,29010,803-484-9414,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL CJ CO TRMA PTSD SED SMI * STU * LABT * HS PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM IPC SPS ES,34.2241000000,-80.2750000000
Santee/Wateree Mental Health Center,Kershaw County Mental Health Clinic,2611 Liberty Hill Road,,Camden,SC,29020,803-432-5323,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL CJ CO TRMA PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH SP * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS,34.2696000000,-80.5910000000
Charleston/Dorchester MH Center,Charleston Clinic,2100 Charlie Hall Boulevard,,Charleston,SC,29414,843-414-2351,843-414-2350,843-852-4100,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IDD IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL CJ CO HV TRMA PEFP PTSD SED SMI * STU * MST LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH SP * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM IPC SPS ES,32.8215000000,-80.0568000000
First Responder Support Team,,- - -,,Charleston,SC,29407,843-212-8980,843-414-2351,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT IDD IPT TELE * CIT PEON PEOFF WI * STG * CLF CMHG MC MD OSF PI SF SI * TRMA PTSD SMI * MST LABT * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT DEC FPSY SPS,32.7993000000,-80.0060000000
Ralph H Johnson VA Medical Center,Substance Trt and Recovery (STAR),109 Bee Street,,Charleston,SC,29401,843-789-7311,,,,,SA MH SUMH * HI OP * VAHC * ARIPI CLOZA OLANZ OLANZF QUETI RISPE NRT NSC ANTPYCH * AT CBT CFT DBT ECT EMDR GT IDD IPT KIT TMS TELE * CIT PEON WI * FED VAMC * VAF * SE GL VET ADM MF CJ CO HV DV TRMA TBI ALZ PED PEFP PTSD SMI * STU * HIVT STDT TBS MST HBT HCT LABT * HS PEER * TCC * SMON * YAD ADLT SNR * VAPN * ACT COOT DEC FPSY ICM IMR LAD PRS SEMP SH VRS CM IPC SPS ES,32.7795000000,-79.9371000000
Catawba Community Mental Health Center,Chester Clinic,524 Doctors Court,,Chester,SC,29706,803-581-8311,,800-475-1984,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON WI * STG * CMHG MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL CJ CO HV TRMA PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT FPSY PRS SEMP SH CM IPC SPS,34.7149000000,-81.2186000000
Tri County Mental Health Center,Chesterfield Clinic,207 Perry Wiley Way,,Chesterfield,SC,29709,843-623-2229,,833-364-2553,,,MH SUMH * OP * CMHC * ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CMHG MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL CJ CO TRMA PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS,34.7278000000,-80.0958000000
Beckman Center for Mental Health,Laurens Clinic,442 Professional Park Road,,Clinton,SC,29325,864-938-0912,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CMHG MC MD MI PI SEF SF SI SMHA SWFS * TAY GL CJ CO TRMA PEFP PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS ES,34.4707000000,-81.8772000000
Columbia Area Mental Health Center,Adult Clinic Services,2715 Colonial Drive,,Columbia,SC,29204,803-898-8888,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEOFF WI * STG * CLF CMHG MC MD MI OSF PI SCJJ SF SI SMHA VAF * SE GL CJ CO TRMA PEFP PTSD SMI * STU * MST LABT * HS PEER * TCC * SMON * YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY ICM PRS SEMP SH CM IPC SPS,34.0260000000,-81.0046000000
Columbia Area Mental Health Center,Adult Intensive Services,2715 Colonial Drive,,Columbia,SC,29203,803-898-1555,803-898-8888,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI OSF PI SCJJ SF SI SMHA VAF * SE GL CJ CO TRMA PEFP PTSD SMI * STU * MST LABT * HS PEER * TCC * SMON * YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY ICM PRS SEMP SH CM IPC SPS,34.0635000000,-81.0265000000
Columbia Area Mental Health Center,Child and Adolescent,2715 Colonial Drive,Suite 100-A,Columbia,SC,29203,803-898-4777,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS * TAY GL CJ CO TRMA PED PEFP PTSD SED * STU * MST LABT * PEER * TCC * SMON * CHLD YAD * AH * VAPN * ACT COOT DEC FPSY PRS CM IPC SPS ES,34.0635000000,-81.0265000000
Columbia Area Mental Health Center,Insights Young Adult Program,90 Brighton Hill Road,,Columbia,SC,29223,803-898-0210,803-898-8888,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI OSF PI SCJJ SF SI SMHA VAF * TAY GL CJ CO TRMA PEFP PTSD SMI * STU * MST LABT * HS PEER * TCC * SMON * CHLD YAD * AH * VAPN * ACT COOT DEC FPSY ICM PRS SEMP SH CM IPC SPS,34.0853000000,-80.9167000000
Columbia Area Mental Health Center,Lower Richland Office and BH,1850 Pineview Drive,,Columbia,SC,29209,803-737-8835,803-898-8888,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI OSF PI SCJJ SF SI SMHA VAF * TAY SE GL CJ CO TRMA PEFP PTSD SED SMI * STU * MST LABT * HS PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY ICM PRS SEMP SH CM IPC SPS,33.9659000000,-80.9355000000
University of South Carolina,Psychology Services Center,1331 Elmwood Avenue,Suite 140,Columbia,SC,29201,803-777-7302,,,,,MH SUMH * OP * OMH * CBT CFT GT IPT * PVTN * SF * SS * TAY GL * SMPD * CHLD YAD ADLT SNR * VPPD * FPSY,34.0004000000,-81.0334000000
Lighthouse Behavioral Health Hospital,,152 Waccamaw Medical Park Drive,,Conway,SC,29526,843-347-8871,,,,,SA MH SUMH * HI OP * PSY * NRT ANTPYCH * AT CBT CFT DBT GT IDD IPT TELE AIM * WI * PVTP * MC MD MI PI SF SI SMHA VAF * TAY SE GL VET ADM MF CO HV TRMA ALZ PTSD SMI * STU * MST * HS * SMON * CHLD YAD ADLT SNR * COOT DEC FPSY CM SPS,33.8731000000,-79.0557000000
Waccamaw Mental Health Center,Horry County Clinic,164 Waccamaw Medical Park Drive,,Conway,SC,29526,843-347-4888,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT EMDR GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI PI SCJJ SEF SF SI SMHA SWFS * TAY SE GL CJ CO TRMA PEFP PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS,33.8731000000,-79.0557000000
Orangeburg Area Mental Health Center,Bamberg County Clinic,5573 Carolina Highway,,Denmark,SC,29042,803-793-4274,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF * TAY SE GL MF CJ CO TRMA PED PEFP PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT FPSY PRS SEMP SH CM SPS,33.3209000000,-81.1407000000
Tri County Mental Health Center,Dillon Clinic,1324 Commerce Drive,,Dillon,SC,29536,843-774-3351,,833-364-2274,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT EMDR GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CMHG MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL CJ CO TRMA PEFP PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS,34.4146000000,-79.3770000000
Anderson/Oconee/Pickens Comm MH Ctr,Pickens Clinic,337 West Main Street,,Easley,SC,29640,864-878-6830,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT EMDR GT IPT TELE * CIT PEON PEOFF WI * STG * CMHG CSBG MC MD OSF PI SEF SF SI SWFS * TAY SE GL CJ CO TRMA PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT FPSY PRS SEMP SH CM SPS,34.8290000000,-82.5796000000
Beckman Center for Mental Health,Edgefield Clinic,200 Ridge Medical Plaza,,Edgefield,SC,29824,803-637-5788,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CMHG MC MD MI PI SEF SF SI SMHA SWFS * TAY GL CJ CO TRMA PEFP PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS ES,33.8056000000,-81.9660000000
HopeHealth Inc,,360 North Irby Street,,Florence,SC,29501,843-667-9414,,,,,SA MH SUMH * OP * OMH * NRT NSC ANTPYCH * AT CBT CRT CFT DBT GT IDD IPT TELE AIM * PVTN * FQHC * MC MD MI PI SF SI VAF * SS * TAY VET CO * STU * HIVT STDT MST HBT HCT LABT * TCC * SMON * CHLD YAD ADLT SNR * VAPN * COOT DEC CM IPC,34.1838000000,-79.7728000000
Pee Dee Mental Health Center,Florence County Clinic,125 East Cheves Street,,Florence,SC,29506,843-317-4073,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CMHG MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL MF CJ CO TRMA PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT FPSY PRS SEMP SH CM SPS,34.2153000000,-79.6468000000
Spartanburg Area Mental Health Center,Cherokee Mental Health Clinic,125 East Robinson Street,,Gaffney,SC,29340,864-487-2710,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT EMDR GT IDD IPT TELE AIM * CIT PEON PEOFF WI * STG * CMHG MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TAY GL CJ CO TRMA PEFP PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM IPC SPS,35.0615000000,-81.6491000000
Waccamaw Center for Mental Health,Georgetown County Clinic,525 Lafayette Circle,,Georgetown,SC,29440,843-546-6107,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT EMDR GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI PI SCJJ SEF SF SI SMHA SWFS * TAY SE GL CJ CO TRMA PEFP PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS,33.4308000000,-79.3235000000
Greater Greenville Mental Health,Greenville Clinic,124 Mallard Street,,Greenville,SC,29601,864-241-1040,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CMHG MC MD MI PI SCJJ SF SI SMHA SWFS VAF * TAY SE GL CJ CO TRMA PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH SP * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM IPC SPS ES,34.8472000000,-82.4060000000
Marshall I Pickens Hospital,Greenville Memorial Medical Campus,701 Grove Road,,Greenville,SC,29605,864-455-1285,864-455-8988,888-852-8520,,,MH SUMH * HI OP PHDT * IPSY * ARIPI ASENA BREXP CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CFT ECT GT IPT TELE * PEON WI * PVTN * MC MD MI PI SF VAF * TAY SE SED SMI * STU * LABT * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT CM SPS ES,34.8001000000,-82.3932000000
Beckman Center for Mental Health,Greenwood Offices,1547 Parkway,,Greenwood,SC,29646,864-223-8331,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CMHG MC MD MI PI SEF SF SI SMHA SWFS * TAY GL CJ CO TRMA PEFP PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS ES,34.1758000000,-82.1562000000
Carolina Center for Behavioral Health,,2700 East Phillips Road,,Greer,SC,29650,864-235-2335,,800-866-4673,,,SA MH SUMH * HI OP PHDT * PSY * CHLOR FLUPH HALOP ARIPI CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT ANTPYCH * AT CBT DBT ECT GT IDD IPT TELE * CIT PEON * PVTP * CLF MC MD MI OSF PI SF SI SMHA SWFS VAF * SE CO * STU * LABT * TCC * SMPD * CHLD YAD ADLT SNR * AH * VAPN * PRS CM SPS,34.8968000000,-82.2674000000
Greater Greenville Mental Health,Greer Clinic,220 Executive Drive,,Greer,SC,29651,864-879-2111,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CMHG MC MD MI PI SCJJ SF SI SMHA SWFS VAF * TAY SE GL CJ CO TRMA PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH SP * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM IPC SPS ES,34.9453000000,-82.2209000000
Pee Dee Mental Health Center,Darlington County,900 South 4th Street,,Hartsville,SC,29550,843-332-4141,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG ITU MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL MF CJ CO TRMA PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT FPSY PRS SEMP SH CM SPS,34.3756000000,-80.0842000000
Coastal Empire Community MH Ctr,Hilton Head Mental Health Clinic,151 Dillon Road,,Hilton Head Island,SC,29925,843-681-4865,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CMHG MC MD MI PI SCJJ SEF SF SI SWFS * TAY SE GL MF CJ CO HV TRMA PEFP PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH SP * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM IPC SPS ES,32.2132000000,-80.7997000000
Orangeburg County Mental Health,Holly Hill Mental Health Clinic,1375 Gilway Street,,Holly Hill,SC,29059,803-496-3410 x125,803-496-3410 x121,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CMHG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF * TAY SE GL MF CJ CO TRMA PED PEFP PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT FPSY PRS SEMP SH CM SPS,33.3276000000,-80.4024000000
Waccamaw Center for Mental Health,Williamsburg Clinic,501 Nelson Boulevard,,Kingstree,SC,29556,843-354-5453,,800-354-5456,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT EMDR GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI PI SCJJ SEF SF SI SMHA SWFS * TAY SE GL CJ CO TRMA PEFP PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS,33.6878000000,-79.7832000000
Pee Dee Mental Health Center,Lake City Clinic,675 North Matthews Road,,Lake City,SC,29560,843-394-7600,,843-661-4882,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG ITU MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL MF CJ CO TRMA PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH SP * VAPN * ACT COOT FPSY PRS SEMP SH CM SPS,33.8655000000,-79.7418000000
Catawba Community Mental Health Center,Lancaster Clinic,1906 Highway 521 Bypass South,,Lancaster,SC,29720,803-285-7456,,800-475-1979,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON WI * STG * CMHG MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL CJ CO HV TRMA PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT FPSY PRS SEMP SH CM IPC SPS,34.7490000000,-80.7616000000
Lexington Cnty Comm Mental Health Ctr,Adult Clinic/Emergency Services,301 Palmetto Park Boulevard,,Lexington,SC,29072,803-359-3545,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI OSF PI SF SI * TAY SE GL CJ CO TRMA PTSD SMI * STU * LABT * PEER * TCC * SMON * YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS,33.9724000000,-81.2359000000
Lexington Cnty Comm Mental Health Ctr,Child/Adol and Family Services,305 Palmetto Park Boulevard,,Lexington,SC,29072,803-359-7206,,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI OSF PI SF SI * TAY GL CJ CO TRMA PTSD SED * STU * LABT * PEER * TCC * SMON * CHLD * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS,33.9724000000,-81.2359000000
Lexington Cnty Comm Mental Health Ctr,New Alternatives Peer Support,215 Palmetto Park Boulevard,,Lexington,SC,29072,803-956-1500,803-996-1500,,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI OSF PI SF SI * TAY SE GL CJ CO TRMA PTSD SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS,33.9724000000,-81.2359000000
Santee/Wateree Mental Health Center,Clarendon County Clinic,215 Commerce Street,,Manning,SC,29102,803-435-2124,,803-435-2112,,,MH SUMH * OP * CMHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT GT IPT TELE AIM * CIT PEON PEOFF WI * STG * CLF CMHG MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL CJ CO TRMA PTSD SED SMI * STU * LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH CM SPS,33.6184000000,-80.2116000000
